call,gota_call,final_score,class,section,power_multiplier,club_name,number_of_participants,transmitters,power_source,total_cw_qsos,total_digital_qsos,total_phone_qsos,total_qsos,bonus_points
KE5LQ,NA,298,1D,STX,2,NA,1,1,C,32,0,60,92,50
KE5PYF,NA,410,1D,NTX,2,NA,1,1,C,6,84,0,90,50
KE5RFZ,NA,510,1A,NTX,2,Garland ARC,4,1,G,0,0,30,30,450
KE5RHN,NA,154,2F,WTX,2,Shannon ARC,2,2,C,0,0,2,2,150
KE5TRB,NA,798,3A,STX,2,Oak Forest ARC,12,3,B,0,0,19,19,760
KE5WMA,NA,60,1D,LA,2,NA,1,1,C,0,0,5,5,50
KE5ZDW,NA,72,1D,MS,2,Jackson Co. (MS) ARA,1,1,C,0,0,11,11,50
KE6BGN,NA,234,1E,ORG,2,NA,1,1,B,0,0,42,42,150
KE6FQC,NA,152,1D,ORG,2,NA,1,1,C,0,0,51,51,50
KE6GYD,NA,172,1E,ORG,2,Irvine Disaster EmComms,1,1,B,0,0,11,11,150
KE6IUE,NA,96,1D,EB,2,Oakland Radio Communication Assn.,1,1,C,0,0,23,23,50
KE6JAC,NA,430,1D,SCV,2,San Jose ARES/RACES,1,1,C,39,56,0,95,50
KE6JZF,NA,272,1B2,ORG,2,NA,2,1,B,0,0,11,11,250
KE6RN,NA,1702,5A,SJV,2,California City ARC,12,5,G,83,91,128,302,750
KE6SLS,NA,434,1E,SF,2,Humboldt ARC,1,1,B,12,52,14,78,150
KE6UWJ,NA,122,1D,UT,2,NA,1,1,C,0,18,0,18,50
KE6VHQ,NA,194,1D,ORG,2,Desert Radio Amateur Transmitting Soc.,1,1,C,0,0,22,22,150
KE6WDX,NA,34,2AC,SJV,2,Porterville ARA,5,2,C,0,0,17,17,0
KE7AZ,NA,1610,1D,AZ,2,Oro Valley  ARC,1,1,C,0,365,0,365,150
KE7BUA,NA,224,1B1,AZ,2,NA,1,1,B,0,9,19,28,150
KE7DOA,NA,766,1E,UT,2,Ogden ARC,1,1,G,0,154,0,154,150
KE7F,NA,751,2B2,OR,1,NA,2,2,G,0,0,401,401,350
KE7FQJ,NA,190,1D,WWA,2,Snohomish Co. Hams Club,2,1,C,0,0,70,70,50
KE7NKR,NA,62,1D,OR,2,NA,1,1,C,0,3,0,3,50
KE7RXD,NA,155,1E,WWA,5,Irvine Disaster EmComms,1,1,B,0,0,1,1,150
KE7WNB,NA,190,1E,OR,2,Oregon Tualatin Valley ARC,1,1,B,0,0,20,20,150
KE8ANU,NA,346,2F,OH,2,Union Co. ARC,6,2,C,0,58,32,90,50
KE8CSW,NA,138,1D,OH,2,NA,1,1,C,0,0,44,44,50
KE8CZC,NA,106,1D,MI,2,South Lyon Area ARC,1,1,C,0,14,0,14,50
KE8E,NA,188,1D,OH,2,Eastern Ohio Contesters,1,1,C,5,0,59,64,50
KE8FJW,NA,86,1D,MI,2,EUPAR Club,1,1,C,0,0,18,18,50
KE8FRB,NA,98,1D,WV,2,Central West Virginia Wireless Assn.,1,1,C,0,0,24,24,50
KE8G,NA,2882,1D,OH,2,Deep Dixie Contest Club,1,1,C,708,0,0,708,50
KE8HCD,NA,200,1B1,MI,2,Monroe Co. Radio Communications Assn.,1,1,G,0,0,25,25,150
KE8HZV,NA,166,1D,OH,2,NA,1,1,C,0,0,58,58,50
KE8ICM,NA,554,1E,MI,2,Kalamazoo ARC,1,1,B,0,101,0,101,150
KE8JAS,NA,194,1D,MI,2,Holland ARC,1,1,C,0,36,0,36,50
KE8JBF,NA,310,1E,MI,2,South Lyon Area ARC,1,1,B,0,0,80,80,150
KE8JTM,NA,204,1B2,OH,2,OH-KY-IN ARS,2,1,B,0,0,27,27,150
KE8KIK,NA,500,3B1,OH,2,NA,1,3,B,0,1,73,74,350
KE8MVL,NA,520,3E,OH,2,Ohio Army National Guard Veterans RC,1,3,G,0,11,13,24,450
KE8NWH,NA,290,1B1,MI,2,Muskegon Area Amateur Radio Council,1,1,B,0,0,20,20,250
KE8OPO,NA,700,1D,OH,2,NA,9,1,C,0,0,100,100,500
KE8OTO,NA,518,1D,MI,2,NA,1,1,C,0,112,10,122,50
KE8OWX,NA,1816,1E,OH,2,Cuyahoga Falls ARC,1,1,G,0,390,53,443,150
KE8PUB,NA,452,2E,MI,2,Big Signal ARC,3,2,G,0,0,51,51,350
KE8QCO,NA,590,1D,MI,2,Saginaw Valley ARA,1,1,C,0,135,0,135,50
KE8QFP,NA,68,1D,OH,2,NA,1,1,C,0,0,9,9,50
KE8RAJ,NA,448,1D,MI,2,Barry ARA,1,1,C,0,48,103,151,50
KE8RFB,NA,98,1D,WV,2,Central West Virginia Wireless Assn.,1,1,C,0,0,24,24,50
KE8RV,KE8RV,3578,3A,OH,2,Madison Co. Ohio ARC,17,3,G,50,368,168,586,1570
KE8XH,NA,228,1D,MI,2,NA,1,1,C,0,0,89,89,50
KE9CZC,NA,106,1D,MI,2,South Lyon Area ARC,1,1,C,0,14,0,14,50
KE9SA,NA,1396,1D,WI,2,Village Hams,3,1,C,330,0,13,343,50
KE9UA,NA,192,1D,IL,2,Soc. Of Midwest Contesters,1,1,C,0,0,71,71,50
KEØDC,NA,1322,1D,CO,2,Parker RA,1,1,C,0,318,0,318,50
KEØEBS,NA,326,1B1,MN,2,NA,1,1,B,0,0,38,38,250
KEØEK,NA,1286,1D,KS,2,Kaw Valley ARC,1,1,C,309,0,0,309,50
KEØFOE,NA,2410,1E,MO,2,NA,2,1,B,0,510,0,510,370
KEØFOM,NA,382,1E,MO,2,NEMO ARC,1,1,B,58,0,0,58,150
KEØGSZ,NA,526,1E,IA,2,NA,1,1,G,0,94,0,94,150
KEØGVX,NA,234,1E,CO,2,Big Sandy ARC,1,1,B,0,21,0,21,150
KEØGVY,NA,152,1E,CO,2,Big Sandy ARC,1,1,B,0,0,1,1,150
KEØH,NA,482,1E,IA,2,Boone and Hamilton Co. ARES,1,1,G,83,0,0,83,150
KEØHLC,NA,56,1D,MO,2,NA,1,1,C,0,0,3,3,50
KEØL,NA,178,1D,TN,2,Tennessee Contest Group,1,1,C,32,0,0,32,50
KEØLD,NA,78,1D,SCV,2,St. Louis & Suburban RC,1,1,C,2,0,10,12,50
KEØN,NA,910,1D,MN,2,Stillwater ARA,1,1,C,0,215,0,215,50
KEØNCP,NA,142,1D,MN,2,Club KC5NX,1,1,C,0,0,46,46,50
KEØNRE,NA,828,2A,CO,2,Denver Radio League,6,2,B,1,18,1,20,750
KEØNRY,NA,870,1D,SFL,2,Platinum Coast ARS,1,1,C,0,205,0,205,50
KEØRJ,NA,152,1D,SD,2,Sioux Empire ARC,1,1,C,0,0,51,51,50
KEØSDV,NA,430,1D,CO,2,Estes Valley ARC,1,1,C,0,66,8,74,150
KEØTT,NA,4950,1B1B,MN,5,NA,1,1,B,470,0,0,470,250
KEØTTK,NA,250,1D,MN,2,Hiawatha Valley ARC,1,1,C,0,0,100,100,50
KEØU,NA,90,1D,NE,2,Ak-Sar-Ben ARC,1,1,C,10,0,0,10,50
KEØUI,NA,4810,1E,CO,2,NA,1,1,G,1140,0,0,1140,250
KEØUNV,NA,290,1D,MO,2,NA,1,1,C,0,0,120,120,50
KEØVIM,NA,802,1B1,ID,2,NA,1,1,B,0,119,38,157,250
KEØVKO,NA,146,1D,MN,2,Anoka Co. RC,1,1,C,0,24,0,24,50
KEØVT,NA,92,1D,CO,2,Longmont ARC,2,1,C,0,0,21,21,50
KEØYI,NA,414,1D,IL,2,St. Clair ARC,1,1,C,62,0,8,70,150
KEØYPZ,NA,70,1D,MN,2,Northern Lakes ARC,1,1,C,0,0,10,10,50
KF2BQ,NA,574,1D,SNJ,2,Old Barney ARC,1,1,C,0,131,0,131,50
KF3AA,NA,94,1D,DE,2,NA,1,1,C,0,11,0,11,50
KF3EB,NA,460,1E,WPA,2,NA,1,1,B,73,0,9,82,150
KF4DG,AB7HA,950,2A,GA,2,Statesboro ARS / Southeast Amateur Radio Assn,14,2,G,0,0,190,190,570
KF4DTL,NA,504,4E,NC,2,Jackson Co. Amateur Radio Service,4,4,S,0,0,27,27,450
KF4DVF,NA,1298,1D,NFL,2,Five Flags ARA,1,1,C,0,237,0,237,350
KF4DVW,NA,890,1AB,AL,5,Turkey Heaven Mtn. Repeater Assn.,3,1,B,0,54,0,54,350
KF4GAF,NA,822,1D,WMA,2,Mohawk ARC,1,1,C,0,193,0,193,50
KF4IRC,NA,92,1D,AL,2,NA,1,1,C,0,7,7,14,50
KF4L,NA,978,2A,TN,2,Clarksville ARS,10,2,G,157,0,0,157,350
KF4OLO,NA,194,1E,GA,2,NA,1,1,B,0,0,22,22,150
KF4RAL,NA,112,1D,VA,1,NA,1,1,C,0,0,62,62,50
KF4RC,WD4NFT,908,4AC,NC,2,Franklin (NC) ARC,25,4,C,0,6,47,53,790
KF4VXJ,NA,492,1E,NC,2,NA,1,1,B,0,0,46,46,400
KF5ADE,NA,206,1E,STX,2,NA,1,1,B,0,0,28,28,150
KF5BA,NA,418,1D,MS,2,Great Southern DX Assn.,1,1,C,0,92,0,92,50
KF5DDV,NA,470,5D,STX,2,Port Lavaca ARC,5,5,C,80,0,0,80,150
KF5GTX,NA,139,1D,OK,1,Aeronautical Center ARC,1,1,C,0,0,89,89,50
KF5MLP,NA,650,1D,AR,2,Arkansas River Valley ARF,1,1,C,0,150,0,150,50
KF5PWN,NA,662,1D,STX,2,WCARC-TX,1,1,C,0,53,0,53,450
KF5TPT,NA,170,1D,MS,2,CARA/OBARC,1,1,C,30,0,0,30,50
KF5VAV,NA,106,1B2,NTX,2,Ham Assn. of Mesquite,2,1,C,0,0,18,18,70
KF5YET,NA,220,1D,OK,2,NA,2,1,C,0,0,75,75,70
KF5ZBL,NA,1506,1D,NTX,2,Dallas ARC,1,1,C,0,288,2,290,350
KF6AHX,NA,128,1D,SDG,2,NA,1,1,C,0,0,39,39,50
KF6FIR,NA,52,1E,SJV,2,Stanislaus ARA,1,1,B,0,0,1,1,50
KF6FIX,NA,28,1D,ORG,2,NA,1,1,C,0,0,14,14,0
KF6HTE,NA,990,2A,EB,2,Martinez ARC,7,2,G,0,0,70,70,850
KF6I,NA,1622,1D,ORG,2,NA,1,1,C,381,0,24,405,50
KF6JBN,NA,1886,7A,LAX,2,Korean ARA,28,7,B,14,4,82,100,1650
KF6JS,NA,150,1D,EB,2,Livermore Amateur Radio Klub,1,1,C,0,0,50,50,50
KF6JXM,NA,758,1E,SDG,2,NA,1,1,B,0,127,0,127,250
KF6KXG,NA,180,1E,LAX,2,Crescenta Valley RC,1,1,B,0,0,15,15,150
KF6MUY,NA,304,1B1,SCV,2,NA,1,1,B,0,0,27,27,250
KF6NCX,NA,1530,2D,SV,2,GEARS,2,2,C,317,0,31,348,200
KF6NNM,NA,964,2F,SV,2,FARCE,18,2,C,40,51,25,116,550
KF6RQZ,NA,316,1E,ORG,2,NA,1,1,B,0,0,33,33,250
KF6RRR,NA,532,1D,LAX,2,Pasadena RC/ JPLARC/ CITARC,1,1,C,0,0,141,141,250
KF6YU,NA,314,1B1,CO,2,NA,1,1,G,0,0,82,82,150
KF6ZYD,NA,82,1D,EB,2,South Bay ARA,1,1,C,0,0,16,16,50
KF7GGN,NA,538,1B1,OR,2,NA,1,1,B,97,0,0,97,150
KF7GPO,NA,206,1D,WWA,2,Radio Club of Tacoma,1,1,C,0,0,28,28,150
KF7JZ,NA,538,1D,MS,2,NA,1,1,C,0,122,0,122,50
KF7MD,NA,5230,1E,CO,5,Colorado QRP Club,1,1,B,508,0,0,508,150
KF7R,NA,1168,1B1,AZ,2,NA,1,1,B,5,109,56,170,600
KF7TUP,NA,92,1D,AZ,2,Explorer Post 599,2,1,C,0,0,21,21,50
KF8MZ,NA,284,1E,OH,2,NA,1,1,G,18,0,31,49,150
KF8O,NA,906,1E,OH,2,NA,1,1,B,189,0,0,189,150
KF8PD,NA,110,1D,MS,2,CARA/OBARC,1,1,C,0,15,0,15,50
KF9CI,NA,65,1C,ORG,5,Desert Radio Amateur Transmitting Soc.,1,1,B,0,0,3,3,50
KF9LI,NA,1500,1B1B,NTX,5,NA,1,1,B,125,0,0,125,250
KF9VV,NA,500,1B1B,WI,5,NA,1,1,B,45,0,0,45,50
KFØAIJ,NA,1478,1D,IA,2,NA,1,1,C,20,337,0,357,50
KFØARE,NA,324,1B1,MN,2,NA,1,1,B,3,47,37,87,50
KFØCQN,NA,134,1D,MO,2,NA,1,1,C,0,21,0,21,50
KFØFFH,NA,60,1D,MN,2,NA,1,1,C,0,0,5,5,50
KFØMJB,NA,326,1E,CO,2,NA,1,1,B,0,0,38,38,250
KFØR,NA,1308,1A,CO,1,Telluride ARC,3,1,G,0,0,1138,1138,170
KFØX,NA,1358,1F,AZ,2,AZ DARC,1,1,C,0,302,0,302,150
KFØXV,NA,900,1B1B,KS,5,NA,1,1,B,65,0,0,65,250
KG2NI,NA,184,1D,WNY,2,NA,1,1,C,0,0,67,67,50
KG4EIF,NA,830,2A,VA,2,Albemarle ARC,4,2,G,0,140,0,140,270
KG4FAB,NA,16,1D,NC,2,NA,1,1,C,0,0,8,8,0
KG4FSE,NA,106,1D,NC,2,Albemarle ARS,1,1,C,0,0,28,28,50
KG4ISY,NA,54,1D,NC,2,Pamlico ARS,1,1,C,0,0,2,2,50
KG4IUQ,NA,228,1D,NC,2,Cleveland Co. Amateur Radio Service,1,1,C,44,0,1,45,50
KG4SRK,NA,182,1D,KY,2,Paducah ARA,1,1,C,0,0,66,66,50
KG4TIH,NA,116,2D,VA,2,Loudoun Amateur Radio Group,4,2,C,0,16,1,17,50
KG4WNA,NA,118,1D,KY,2,NA,1,1,C,17,0,0,17,50
KG4WZZ,NA,1324,2D,GA,2,NA,2,2,C,0,301,35,336,50
KG5A,NA,574,2A,AR,2,Hickman ARC,4,2,B,0,0,12,12,550
KG5AUU,NA,2192,1A,AR,2,Ham Assn. of Mesquite,4,1,B,293,0,65,358,890
KG5DKG,NA,510,1D,MS,2,Hattiesburg ARC,1,1,C,114,0,2,116,50
KG5E,NA,612,1B1,NTX,2,Metrocrest ARS,1,1,G,0,0,131,131,350
KG5EIU,NA,2042,1D,NTX,2,Dallas ARC,1,1,C,0,422,2,424,350
KG5GXU,NA,74,1D,NTX,2,Metrocrest ARS,1,1,C,0,6,0,6,50
KG5IGO,NA,170,2D,STX,2,Katy ARS,1,2,C,0,30,0,30,50
KG5KUQ,NA,498,1D,WTX,2,Midland (TX) ARC,1,1,C,0,87,0,87,150
KG5NUX,NA,56,1E,NTX,2,Rains ARA,1,1,B,0,0,3,3,50
KG5RJ,NA,1470,1D,NTX,2,NA,1,1,C,0,355,0,355,50
KG5RXE,NA,276,1E,STX,2,WCARC-TX,1,1,B,0,0,13,13,250
KG5SSB,NA,372,1E,MS,2,PODXS 070,1,1,B,77,1,5,83,50
KG5SXG,NA,166,1E,STX,2,Brazos Valley ARC,1,1,B,4,0,0,4,150
KG5UMH,NA,126,1D,WTX,2,NA,1,1,C,0,0,38,38,50
KG5UNK,NA,242,1D,STX,2,Hays/Caldwell ARC,1,1,C,0,43,10,53,50
KG5VSR,NA,480,1B1,NTX,2,White Rock Lake ARC,1,1,B,0,0,15,15,450
KG5YUO,NA,84,1D,WTX,2,Midland (TX) ARC,1,1,C,0,0,17,17,50
KG5ZNJ,NA,150,1D,NTX,2,Lewisville ARA,1,1,C,0,25,0,25,50
KG6DNY,NA,80,1D,LAX,2,Pasadena RC/ JPLARC/ CITARC,1,1,C,0,0,15,15,50
KG6DTZ,NA,760,1B2,SJV,2,NA,2,1,G,0,0,305,305,150
KG6FCT,NA,308,1D,SV,2,Western Placer ARC,1,1,C,0,0,79,79,150
KG6HI,NA,218,1D,SCV,2,Sunnyvale ARES,1,1,C,0,42,0,42,50
KG6HSQ,NA,1426,1D,SDG,2,Fallbrook ARC,1,1,C,0,344,0,344,50
KG6JDR,NA,104,1D,EB,2,NA,1,1,C,0,6,15,21,50
KG6JEI,NA,808,1A,SDG,2,AR Tower Trailer Team,3,1,G,0,0,179,179,450
KG6LWE,NA,224,1E,SCV,2,Palo Alto ARA,1,1,G,0,0,37,37,150
KG6MWI,NA,610,1B1B,EB,5,NA,1,1,B,0,20,32,52,250
KG6MWQ,NA,365,1B1B,SB,5,Pasadena RC/ JPLARC/ CITARC,1,1,B,0,0,23,23,250
KG6MXE,NA,464,1D,ORG,2,Corona PD CSV Group,1,1,C,0,102,3,105,50
KG6PNP,NA,310,1D,SV,2,El Dorado Co. ARC,1,1,C,0,0,130,130,50
KG6RH,NA,482,1E,LAX,2,Palos Verdes ARC,1,1,B,0,13,40,53,350
KG6RYV,NA,376,1E,EB,2,Oakland Radio Communication Assn.,1,1,B,0,43,27,70,150
KG6TGI,NA,58,1D,OR,2,NA,1,1,C,0,0,4,4,50
KG6UO,NA,296,1B2,SCV,2,Santa Clara Co. ARA,2,1,B,0,0,23,23,250
KG6YUN,NA,154,1D,SCV,2,GVARC/SBCARA,1,1,C,0,0,52,52,50
KG7CL,NA,366,1D,NV,2,Pahrump Amateur Radio Repeater Assn.,1,1,C,0,79,0,79,50
KG7DAB,NA,64,1D,WWA,2,Mike & Key ARC,1,1,C,0,0,7,7,50
KG7DYX,NA,164,1D,AZ,2,Tortolita RC,1,1,C,0,28,1,29,50
KG7GMR,NA,168,1E,WWA,2,NA,1,1,B,0,0,9,9,150
KG7JWD,NA,538,1D,WWA,2,NA,1,1,C,0,0,244,244,50
KG7MYX,NA,274,1D,WWA,2,NA,1,1,C,0,31,0,31,150
KG7NSP,NA,310,1B1B,AZ,5,Superstition ARC,1,1,B,16,0,0,16,150
KG7QXE,NA,208,1B1,NV,2,Sierra Nevada ARS,1,1,B,0,0,79,79,50
KG7SPL,NA,876,3A,MT,2,American Legion Post 91 ARC,8,3,G,0,66,81,147,450
KG7WPM,NA,180,1B2,ID,2,NA,2,1,B,0,0,15,15,150
KG8MM,NA,630,1D,MI,2,South Lyon Area ARC,1,1,C,0,0,290,290,50
KG8RRY,NA,198,1D,OH,2,Swan Ham RC,1,1,C,12,0,0,12,150
KG8TRS,NA,76,1D,GA,2,Sawnee ARA,1,1,C,0,0,13,13,50
KG8YT,NA,540,1B1B,MI,5,NA,1,1,B,49,0,0,49,50
KG9H,NA,740,1B1B,IL,5,Wheaton Community Radio Amateurs,1,1,B,68,0,2,70,50
KGØDX,NA,654,1D,MN,2,Runestone ARC,1,1,C,0,94,14,108,250
KGØKP,NA,1062,1D,MO,2,St. Louis ARC,1,1,C,0,253,0,253,50
KGØRD,NA,3214,3E,NE,2,WD Contest Group,3,3,G,555,0,12,567,970
KH6CE,NA,584,1A,PAC,2,Emergency ARC of Hawaii,40,1,G,0,0,17,17,550
KH6EJ,NA,910,2A,PAC,2,Big Island ARC,4,2,B,0,77,26,103,550
KH6EKD,NA,172,1E,PAC,2,Big Island ARC,1,1,B,0,0,1,1,170
KH6J,NA,476,1A,PAC,2,Ko'olau ARC,39,1,G,55,0,3,58,250
KH6RDO,NA,716,1D,PAC,2,Big Island ARC,1,1,C,0,137,4,141,160
KH6RS,NA,3407,2A,PAC,1,Maui ARC,19,2,G,341,1023,329,1693,350
KH7LM,NA,80,1D,PAC,2,Big Island ARC,1,1,C,0,0,10,10,60
KH7X,NA,5118,1E,AZ,2,NA,1,1,G,1242,0,0,1242,150
KHØDW,NA,654,1D,MS,2,CARA/OBARC,1,1,C,0,151,0,151,50
KI4AQT,NA,84,1D,GA,2,NA,4,1,C,0,0,17,17,50
KI4ASK,NA,485,1B1B,GA,5,Georgia Auxcomm,1,1,B,0,0,7,7,450
KI4CDY,NA,168,1D,WCF,2,Lakeland ARC,1,1,C,0,0,59,59,50
KI4DEF,NA,170,1B1B,NC,5,NA,1,1,B,2,0,0,2,150
KI4ENS,NA,54,1D,KY,2,Bluegrass ARS,1,1,C,0,0,2,2,50
KI4EZL,NA,54,1D,NC,2,Cape Fear ARS,1,1,C,1,0,0,1,50
KI4GGJ,NA,330,1D,AL,2,University of Alabama RC,3,1,C,0,34,72,106,50
KI4JM,NA,510,1D,NC,2,Brunswick Shores ARC,1,1,C,0,90,0,90,150
KI4KK,NA,186,1D,NC,2,Brunswick Shores ARC,1,1,C,23,0,22,45,50
KI4L,NA,80,1D,IN,2,Central Indiana ARA,1,1,C,0,0,15,15,50
KI4NSP,NA,80,1D,NC,2,Pamlico ARS,1,1,C,0,0,15,15,50
KI4PJM,NA,255,1B1B,AL,5,NA,1,1,B,0,0,1,1,250
KI4QCN,NA,210,1D,NC,2,Healing Springs Mtn. VHF Soc.,1,1,C,0,40,0,40,50
KI4RBI,NA,110,1D,NC,2,Cleveland Co. Amateur Radio Service,1,1,C,0,0,30,30,50
KI4TXP,NA,418,1D,DE,2,NA,1,1,C,0,92,0,92,50
KI4TZ,NA,330,1D,NFL,2,Carolina DX Assn.,1,1,C,0,70,0,70,50
KI5AIU,NA,486,1D,STX,2,Kendall ARS,1,1,C,0,109,0,109,50
KI5BUV,NA,472,1D,STX,2,NA,1,1,C,7,72,3,82,150
KI5CYM,NA,170,1B1,WTX,2,NA,1,1,B,0,30,0,30,50
KI5DDO,NA,894,1E,STX,2,WCARC-TX,1,1,B,139,0,44,183,250
KI5DRY,NA,818,1D,STX,2,Matagorda Co. Arc,1,1,C,192,0,0,192,50
KI5EDP,NA,238,1A,AR,2,Batesville Area RC,3,1,B,0,0,44,44,150
KI5EE,NA,358,1D,LA,2,South West Louisiana Amateur Repeater Club,1,1,C,7,45,0,52,150
KI5ETN,NA,206,1D,STX,2,WCARC-TX,1,1,C,0,0,78,78,50
KI5FGJ,NA,788,1A,NM,2,New Mexico BCARES Team,3,1,G,0,37,0,37,640
KI5FJ,NA,422,1E,VA,2,Chesapeake Amateur Radio Service,2,1,B,0,0,36,36,350
KI5FQJ,NA,86,1D,NTX,2,NA,1,1,C,0,0,18,18,50
KI5FR,NA,182,1D,NFL,2,North Okaloosa ARC,1,1,C,0,0,16,16,150
KI5FUY,NA,204,1D,STX,2,NA,1,1,C,0,2,73,75,50
KI5FXD,NA,248,1E,LA,2,LOHSEP ARC,1,1,B,0,0,49,49,150
KI5GHO,NA,90,1D,STX,2,NA,1,1,C,0,0,20,20,50
KI5GPI,NA,216,1B1,NTX,2,NA,1,1,B,0,13,7,20,150
KI5GX,NA,306,1D,AL,2,PODXS 070,1,1,C,0,64,0,64,50
KI5HGT,NA,260,1E,NTX,2,Mansfield-Johnson ARS,2,1,B,0,0,55,55,150
KI5IIL,NA,126,1D,NTX,2,Richardson Wireless Klub,1,1,C,0,19,0,19,50
KI5IO,NA,674,1D,NTX,2,NA,1,1,C,156,0,0,156,50
KI5IWS,NA,298,1B2,AR,2,NA,2,1,B,0,12,0,12,250
KI5JJJ,NA,148,1D,OK,2,NA,1,1,C,0,0,49,49,50
KI5JXR,NA,474,1D,AR,2,Pine Bluff ARC,1,1,C,0,106,0,106,50
KI5JZM,NA,602,2A,NTX,2,Young Co. ARC,6,2,S,0,13,0,13,550
KI5KMQ,NA,910,1D,NTX,2,Dallas ARC,1,1,C,0,215,0,215,50
KI5KOI,NA,66,1D,LA,2,Shreveport ARA,1,1,C,0,0,8,8,50
KI5KUI,NA,140,1D,STX,2,Kendall ARS,1,1,C,0,0,45,45,50
KI5LKS,NA,834,1B1,NTX,2,NA,1,1,B,0,11,320,331,150
KI5MPX,NA,128,1D,WTX,2,Panhandle ARC,1,1,C,0,0,39,39,50
KI5NNG,NA,920,2A,OK,2,American Legion Post 1 ARC,3,2,B,0,2,81,83,750
KI5NON,NA,94,1D,NTX,2,Dallas ARC,2,1,C,0,6,0,6,70
KI5NUG,NA,146,1D,NTX,2,NA,2,1,C,19,0,0,19,70
KI5OAL,NA,270,1D,MS,2,Jackson Co. (MS) ARA,1,1,C,0,55,0,55,50
KI5OLV,NA,594,1C,STX,2,Jefferson Co. (TX) ARC,1,1,B,0,0,122,122,350
KI5OMW,NA,74,1D,STX,2,Cross Roads Ham RC,1,1,C,0,0,12,12,50
KI5PLT,NA,322,1D,ND,2,NA,1,1,C,0,17,102,119,50
KI5QHR,NA,142,1D,STX,2,Williamson Co. ARC,1,1,C,0,20,6,26,50
KI6DRN,NA,444,1E,SCV,2,Cupertino ARES,1,1,B,0,0,97,97,250
KI6EMD,NA,54,1D,EB,2,NA,2,1,C,0,0,2,2,50
KI6EPH,NA,260,1B1,SB,2,Pasadena RC/ JPLARC/ CITARC,1,1,B,0,0,5,5,250
KI6ETL,NA,390,1B1,SCV,2,NA,1,1,B,0,60,0,60,150
KI6GCX,NA,170,1B1B,SCV,5,Cupertino ARES,1,1,B,0,0,4,4,150
KI6KTE,NA,220,1E,WWA,5,Seattle ACS,1,1,B,0,0,14,14,150
KI6LDM,NA,1680,1E,SCV,2,Cupertino ARES,1,1,G,0,125,215,340,750
KI6NAZ,NA,315,1B1B,LAX,5,NA,1,1,B,0,5,3,8,250
KI6OY,NA,666,1D,EB,2,Livermore Amateur Radio Klub,1,1,C,154,0,0,154,50
KI6QEL,NA,418,1D,SJV,2,Fresno ARC,1,1,C,0,92,0,92,50
KI6QJD,NA,262,1E,ORG,2,Irvine Disaster EmComms,1,1,B,0,0,6,6,250
KI6RJN,NA,292,1E,LAX,2,Culver City ARES,1,1,B,0,0,21,21,250
KI6RRD,NA,916,1D,LAX,2,Redondo Beach DCS,1,1,C,5,211,1,217,50
KI6UGB,NA,186,1E,SF,2,Sonoma Co. Radio Amateurs,1,1,B,0,0,18,18,150
KI6ZKM,NA,375,1B1B,LAX,5,South Pasadena ARC,1,1,B,0,0,5,5,350
KI7AAY,NA,176,1E,EWA,2,NA,1,1,B,0,0,13,13,150
KI7AUH,NA,82,1D,WWA,2,Jefferson Co. (WA) ARC,1,1,C,0,0,16,16,50
KI7BCL,NA,195,1E,ID,5,NA,1,1,B,0,0,9,9,150
KI7FQT,NA,56,1D,AZ,2,West Valley ARC,1,1,C,0,0,3,3,50
KI7ID,NA,782,1D,NTX,2,NA,1,1,C,183,0,0,183,50
KI7MFB,NA,80,1D,MI,2,NA,1,1,C,0,0,15,15,50
KI7N,NA,114,1D,OR,2,NA,1,1,C,16,0,0,16,50
KI7PBR,NA,98,1D,AZ,2,NA,1,1,C,2,0,20,22,50
KI7RHJ,NA,286,1B1,AZ,2,NA,1,1,B,0,0,68,68,150
KI7RMO,NA,352,1B1,WWA,2,Issaquah ARC,1,1,B,0,0,1,1,350
KI7T,NA,220,1C,WWA,2,Jefferson Co. (WA) ARC,1,1,B,0,0,35,35,150
KI7TKR,NA,170,1E,AZ,2,Cochise ARA,1,1,B,0,0,10,10,150
KI7TYU,NA,526,1B1,WWA,2,NA,1,1,B,0,44,0,44,350
KI7UPY,NA,252,1D,OR,2,Central Oregon Coast ARC,1,1,C,0,0,1,1,250
KI7URL,NA,270,1B1,SD,2,NA,1,1,B,0,0,10,10,250
KI7WNS,NA,84,1D,NM,2,Coconino ARC,1,1,C,21,0,0,21,0
KI7WTS,NA,80,1D,AZ,2,Coconino ARC,1,1,C,0,0,15,15,50
KI8DP,NA,354,1E,MI,2,NA,1,1,B,0,0,102,102,150
KIØBJ,NA,840,1D,MT,2,Central Montana ARC,1,1,C,0,135,125,260,50
KIØF,NA,1874,1D,MN,2,Winona ARC,1,1,C,261,0,390,651,50
KIØR,NA,130,1D,NTX,2,Richardson Wireless Klub,1,1,C,0,0,40,40,50
KJ4JPV,NA,270,1D,TN,2,Hancock-Hawkins Amateur Radio Team,1,1,C,0,55,0,55,50
KJ4LQX,NA,1422,1D,SFL,2,Florida Contest Group,1,1,C,0,318,0,318,150
KJ4ND,NA,1014,1D,KY,2,Wilderness Road ARC,1,1,C,204,0,24,228,150
KJ4UBL,NA,1022,1D,NC,2,Alamance ARC,1,1,C,0,158,50,208,290
