call,final_score,class,total_qsos,power_multiplier,gota_call,sec,number_of_participants,club_name
W8BM,2450,3A,687,2,NA,OH,14,Cuyahoga ARS
W8BNZ,1452,2A,555,2,NA,MI,12,NA
W8C,606,1AC,178,2,NA,OH,3,Steve Lewis ARC
W8CAH,112,1D,28,2,NA,IL,1,NA
W8CCA,2650,3AC,552,2,NA,OH,14,Coshocton Cty ARA
W8CDZ,2778,6A,534,2,NA,MI,15,Copper Country RA Assoc & Keweenaw Cty Rep Assoc
W8CON,96,1D,23,2,NA,MI,1,NA
W8CSO,2688,4A,436,2,KC8UNY,MI,14,North Ottawa ARC14
W8CTT,1152,3A,227,2,NA,OH,6,Pioneer AR Fellowship
W8DC,3974,2A,1014,2,W8GVU,MI,25,Grand Rapids ARA
W8DF,2975,4AB,377,5,NA,MI,59,Southern MI ARS
W8DGN,4858,6A,1015,2,NA,OH,69,Bellbrook ARC
W8DXA,7306,2A,2215,2,NA,OH,25,Northern OH DX Assoc
W8DYY,1677,2E,916,1,NA,OH,16,NA
W8EDU,6410,1A,1586,2,NA,OH,3,Case ARC
W8EQ,874,2A,188,2,NA,OH,8,Northwest Ohio ARC
W8FD,3480,2AB,328,5,NA,OH,19,Central OH Operator Klub Extra - Novice
W8FO,206,1D,103,2,NA,OH,1,NA
W8FY,3974,4F,1342,2,NA,OH,18,Van Wert Amatuer RC
W8GK,4832,4A,1274,2,NA,WV,30,Kanawha ARC
W8HH,4808,2A,1221,2,NA,OH,8,Marietta ARC
W8HHF,2394,5A,441,2,NA,OH,48,Toledo Mob Rad Assn
W8HN,4760,4A,1274,2,W8EOC,OH,19,Medina 2 Meter Group
W8HP,4818,5A,1390,2,W8JXU,MI,20,Hazel Park ARC
W8HW,4570,1E,450,5,NA,SFL,1,NA
W8ID,3186,3A,614,2,NA,OH,22,Seneca RC
W8JDM,72,1AC,11,2,NA,OH,5,Williams Cty ARA
W8JXN,2760,3F,641,2,NA,MI,25,CARS (Cascades ARS)
W8KEA,2148,5A,358,2,NA,MI,25,Midland ARC
W8LKY,4690,3A,1282,2,KB8VVL,OH,24,Alliance ARC
W8LRC,1660,3A,575,2,WX8GRN,MI,15,Lowell ARC
W8LRK,3804,3F,913,2,N8EOC,MI,18,Livingston ARK
W8LT,384,2A,17,2,NA,OH,5,OSU RC
W8MAA,4032,3A,810,2,KD8ONC,MI,26,Central MI ARC
W8MAI,2234,2A,507,2,W8KIT,MI,25,Blossomland ARA
W8MHV,3152,1A,604,2,NA,OH,16,Athens Cty ARA
W8MLS,1146,2A,342,2,KD8WSP,WV,5,NA
W8MOP,1744,5A,289,2,NA,VA,12,Bluefield East River ARC
W8MRC,4174,3A,899,2,KD8OUT,OH,51,Milford ARC
W8MRM,3580,2A,976,2,W8GTZ,MI,41,Motor City Radio Club
W8MWA,442,3F,92,2,NA,WV,10,Mon Wireless Assn
W8NNC,690,1B1B,64,5,NA,OH,1,NA
W8NOR,254,1D,51,2,NA,AZ,1,NA
W8NP,3724,2A,938,2,W8DEA,OH,35,Massillon ARC
W8O,3884,5A,992,2,W8GO,OH,43,Clinton Cty ARA & Highland ARA
W8PAR,3072,3A,894,2,NA,WV,36,Parkersburg ARK
W8PI,6532,2A,2011,2,W8DWL,MI,17,Monroe Cty  Radio Comm Assoc
W8PIF,1728,2A,990,1,NA,MI,56,M&M ARC
W8PNA,658,1D,152,2,NA,MI,1,NA
W8PRC,1224,1A,228,2,NA,OH,26,Parma Radio Club
W8QLY,8072,8A,2167,2,KD8NZF,OH,59,Mahoning Valley ARA
W8RT,3782,2D,908,2,NA,MI,2,NA
W8SP,5748,2A,1570,2,NA,WV,18,Mountaineer ARA
W8STZ,1186,2A,261,2,NA,OH,17,GARC ARC
W8TM,2870,1E,262,5,NA,OH,1,NA
W8TNO,5720,2A,1668,2,W8A,MI,20,Oakland Cty ARS
W8UE,1834,1C,396,2,NA,OH,1,NA
W8UM,6618,2A,1794,2,W8PGW,MI,23,Arrow/UM ARC FD Team
W8USA,2530,3A,661,2,NA,MI,8,Michigan AR Alliance
W8VA,3952,7F,833,2,W8OI,WV,43,Tri-State ARA
W8VM,3630,2AB,362,5,NA,OH,25,West Park Radiops
W8VP,4606,4A,959,2,NA,OH,29,Cambridge ARA
W8VPV,4324,3A,1294,2,NA,OH,24,Cuyahoga Falls ARC
W8VVL,1366,3F,380,2,NA,OH,19,Queen City Emergency Net
W8VY,3384,6A,893,2,NA,MI,30,Kalamazoo ARC
W8WE,3364,4A,813,2,NA,OH,7,InerCity ARC
W8WKY,2722,4A,656,2,NA,OH,10,Silvercreek ARA
W8WML,340,2E,93,2,NA,MI,3,NA
W8WRC,1424,4A,173,2,NA,OH,60,Western Reserve ARC
W8WRK,2038,3A,412,2,NA,OH,35,Butler Cty ARA
W8WSL,712,3A,131,2,NA,WV,3,NA
W8WZZ,1860,4E,653,2,NA,OH,7,NA
W8XRN,1638,4F,398,2,NA,OH,65,XWARN /DARA
W8ZPF,5044,3A,1257,2,NA,OH,38,CRES ARC
W8ZX,858,1A,153,2,NA,OH,8,Tusco ARC
W9A,1048,1D,420,2,NA,IL,1,NA
W9AA,4504,4A,936,2,K9MS,IL,52,Hamfesters RC
W9AB,2754,3E,623,2,NA,IN,17,NA
W9ANL,428,1A,89,2,NA,IL,3,Argonne ARC
W9ATG,3240,2A,718,2,N9TT,IN,29,Hancock Cty ARC
W9AUK,814,3A,67,2,NA,WI,6,Waukesha Cty ARES/RACES
W9AV,1526,1E,406,2,NA,WI,1,NA
W9AVM,350,1D,90,2,NA,WI,1,NA
W9AWE,3254,2F,694,2,NA,IL,26,Western Illinois  ARC
W9AZ,2924,3A,713,2,N9FD,IL,8,Kankakee Area Radio Soc
W9CQ,1970,5AC,480,2,NA,WI,8,NA
W9CWA,1592,2A,220,2,NV9S,IL,60,Centralia Wireless Assn
W9DQA,1210,3A,197,2,NA,WI,11,Wood Cty ARES
W9DUA,2202,8A,403,2,NA,IL,10,Sangamon Valley RC
W9DUP,5454,6A,1244,2,KD9AUM,IL,60,Du Page ARC
W9EBV,4668,3A,1267,2,NA,WI,37,Fond Du Lac ARC
W9EC,1138,3A,244,2,NA,SB,15,West Santa Barb ARA Cty ARES
W9EOC,364,1F,57,2,NA,IN,9,Old Post ARS
W9EWW,1105,2B2B,79,5,NA,WI,2,NA
W9EX,4988,3A,1445,2,NA,IL,32,Central IL RC
W9F,1930,3A,391,2,N9WN,IL,21,North West Illinois ARC
W9FEZ,1330,2A,317,2,NA,IN,8,NA
W9FHA,1360,1B1B,111,5,NA,IN,1,NA
W9FK,2472,2A,691,2,NA,WI,20,West Allis RAC
W9FRG,830,1A,240,2,NA,WI,7,Local Emerg Field Radio Op Group
W9GO,2486,5A,665,2,NA,IN,24,Kokomo ARC
W9GUS,1512,4D,287,2,NA,IN,14,NA
W9HW,834,3D,392,2,NA,IL,4,NA
W9IIX,102,1D,52,1,NA,IL,1,NA
W9JET,376,1A,13,2,NA,WI,10,SCVRA
W9JFK,870,1B2B,68,5,NA,WV,2,NA
W9JOZ,786,2A,16,2,NA,IN,17,Starke Cty ARC
W9JP,7204,2A,2113,2,W9RCA,IN,35,NA
W9JXN,322,2D,141,2,NA,IL,4,NA
W9KHH,1178,1B1,207,2,NA,WI,1,NA
W9LDX,5302,1A,1472,2,NA,IN,12,Lafayette DX Assn
W9LO,8284,4A,2510,2,AA9W,WI,35,Ozaukee RC
W9LY,1020,2A,181,2,NA,IN,23,LaPorte Cty ARC
W9LYA,832,1F,191,2,NA,IL,15,Metro ARC
W9MAR,1808,3A,347,2,NA,IN,10,Midwest ARS
W9MKS,2308,5A,360,2,K9ZQ,IL,50,NA
W9MQB,4338,2A,904,2,W9CYA,WI,15,Tri Cty ARC
W9MVA,7594,3A,2109,2,W9FCC,WI,16,Mississippi Valley ARA
W9NAA,1332,3A,412,2,NA,IN,20,Rose Tech RC
W9NE,8914,6A,2533,2,W9CEQ,IL,57,Fox River Radio League
W9OB,2522,2AC,1026,2,NA,IN,10,Henry Cty ARC
W9OG,3772,3A,860,2,WA9C,IN,32,TriState ARS
W9OV/P,1510,1B1B,126,5,NA,NFL,1,NA
W9P,4406,2A,1074,2,WX9PAL,IL,107,Palatine AUXCOMM / ARES / RACES
W9PA,2266,1E,547,2,NA,IN,1,NA
W9PC,2994,2A,566,2,NA,IN,18,Cliinton Cty  ARC
W9PGE,69,1D,69,1,NA,IL,1,NA
W9RF,622,1D,155,2,NA,IL,1,NA
W9RH,3262,4A,759,2,N9GTC,WI,15,Milwaukee RAC/MA ARS/Gateway Tech Col
W9SCI,2488,5A,323,2,W9SIR,IN,22,SCICSG
W9SRC,896,2A,103,2,AB9JW,IL,19,STARS ARC
W9TAZ,1132,4F,411,2,NA,IL,35,Tazewell Cty ARS
W9TE,6494,6A,1522,2,KB9DOT,IN,62,Ft  Wayne RC
W9TS,4850,1E,460,5,NA,IL,1,NA
W9UUU,4474,8A,953,2,K9CAT,IN,25,Wabash Valley ARA
W9VCF,344,3F,142,2,NA,IN,10,Madison Cty ARC
W9VCL,706,2F,212,2,AB9HH,WI,10,Sheboygan Cty ARC
W9VMW,1756,3F,414,2,W9LVY,IN,14,Cass Cty ARC
W9VQ,146,1B1,29,2,NA,MI,1,NA
W9VT,1670,4F,256,2,NA,IL,13,Tri-Town RAC
W9W,1436,3A,317,2,NA,IL,5,Will Cty ARES
W9WI,1356,1B1,298,2,NA,TN,1,NA
W9WWI,1398,3A,287,2,NA,IN,58,Clark Cty  ARC
W9YRC,5476,2F,1440,2,N9ZE,IL,25,York RC
W9ZL,3762,3A,917,2,NA,WI,48,Fox Cities ARC
WA1AR,602,1B1,113,2,NA,EMA,1,NA
WA1ENO,2328,1E,1039,2,NA,EMA,2,NA
WA1HRE,826,1A,251,2,NA,CT,10,No Name Radio Gang
WA1LEI,178,1B1,39,2,NA,NH,1,NA
WA1N,6,1D,3,2,NA,NH,1,NA
WA1OOH,144,1D,72,2,NA,AZ,1,NA
WA1QZK,596,1C,38,2,NA,EMA,1,NA
WA1RJI,910,3F,261,2,NA,CT,10,Greater Bridgeport ARC
WA1VKO,2586,1E,968,2,NA,NH,1,NA
WA2BMH,292,1D,74,2,NA,NNJ,1,NA
WA2DFI,5244,2A,1423,2,W7BSA,AZ,27,Explorer Post 599
WA2EMO,2332,6F,517,2,NA,WNY,35,SIARC and Drumlins Clubs
WA2EQF,2872,1E,621,2,NA,NNJ,5,NA
WA2EZG,316,1B2,83,2,NA,NNJ,2,NA
WA2JSG,480,1E,38,5,NA,SNJ,1,NA
WA2LLN,160,1D,80,2,NA,NFL,1,NA
WA2LQO,1372,2AC,469,2,NA,NLI,15,NA
WA2SNA,2132,3A,637,2,NA,NNJ,7,Ramapo Mtn ARC
WA2SVM,612,2A,31,2,NA,NNJ,5,NA
WA2WDT,1706,1E,342,2,NA,MDC,1,NA
WA2WUN,2494,3A,647,2,NA,SNJ,41,"Boro of Barrington, NJ OEM"
WA3AAN,536,1D,243,1,NA,EPA,1,NA
WA3COM,7472,5A,1880,2,KC3HW,WPA,18,WA Amateur Com
WA3IVV,508,1D,127,2,NA,WPA,1,NA
WA3KOI,292,1D,51,2,NA,WPA,3,NA
WA3LGG,150,1E,10,5,NA,EPA,1,NA
WA3NAN,2562,3F,648,2,KB3PEE,MDC,14,Goddard ARC
WA3SH,4100,2AB,355,5,NA,WPA,5,Wireless Assoc of South Hills
WA3SOR,530,1D,95,2,NA,EPA,1,NA
WA3WSB,170,1B2,60,2,NA,VA,2,NA
WA3YMM,146,1D,43,2,NA,WPA,1,NA
WA3YTI,42,1D,21,2,NA,SDG,1,NA
WA4AOS,826,1D,194,2,NA,SC,1,NA
WA4BPJ,1660,1E,755,2,NA,NC,5,NA
WA4CHJ,282,1C,66,2,NA,NC,1,NA
WA4DOX,2000,1B1B,185,5,NA,VA,1,NA
WA4FOM,1845,1E,163,5,NA,NNJ,1,NA
WA4GDN,1138,2A,184,2,NA,WCF,36,Gulf Coast ARC
WA4HWT,235,1B1B,37,5,NA,GA,1,NA
WA4KFZ,544,2D,172,2,NA,VA,2,NA
WA4MXF,750,1B1B,55,5,NA,TN,1,NA
WA4NZD,1380,1F,304,2,NA,AL,10,NASA Marshall Space Flight Center ARC
WA4RG,462,1B1,67,2,NA,GA,1,NA
WA4T,1396,2D,272,2,NA,WCF,22,NA
WA4TRS,1276,3A,142,2,NU4U,NC,20,Road Show ARC
WA4USN,1720,2A,635,2,NA,SC,15,Charleston ARS
WA4YHA,954,1D,235,2,NA,VA,1,NA
WA4ZPZ,634,1D,146,2,NA,AL,1,NA
WA5CC,1176,4F,150,2,NA,AR,11,NA
WA5DCT,450,3A,35,2,NA,NTX,7,DCT ARC
WA5EC,408,2A,79,2,NA,STX,4,Houston Cty ARC
WA5HOT,1264,1A,207,2,NA,STX,7,Heart Of TX Ham Op Group
WA5LFD,90,1D,80,1,NA,NTX,1,NA
WA5LOU,401,1D,140,1,NA,IN,1,NA
WA5RML,340,1D,85,2,NA,NTX,1,NA
WA5TVO,1850,1E,422,2,NA,SDG,1,NA
WA5YNE,25,1D,25,1,NA,OK,1,NA
WA6CAL,850,1B1B,60,5,NA,SV,1,NA
WA6EJO,84,1D,17,2,NA,SB,1,NA
WA6FV,6654,5A,2036,2,NA,ORG,20,Fountain Valley Am Com team & West Coast ARC
WA6GFR,146,1D,24,2,NA,ORG,1,NA
WA6IRC,912,2A,231,2,NA,ORG,25,Independent RC
WA6JGM,1572,3A,351,2,NA,MO,3,Christian Cty ARES
WA6OWM/7,650,1B1B,50,5,NA,ID,1,NA
WA6P,2744,2A,619,2,NA,LAX,40,Los Angeles ARES NW District
WA6TOW,2752,2A,744,2,NA,SCV,13,Coastside ARC
WA6TST,1675,3AB,170,5,KC6IIH,ORG,35,Barstow ARC
WA6URY,208,1D,140,1,NA,LAX,1,NA
WA7BME,342,1B1,23,2,NA,UT,1,NA
WA7FQD,2234,2A,452,2,NA,OR,34,Emerald ARS
WA7FW,472,2A,61,2,WA7DR,WWA,13,Federal Way ARC
WA7KGX,56,1D,2,2,NA,OR,1,NA
WA7LAW,3434,4A,610,2,N7PKK,WWA,92,Snohomish Cty Hams Club
WA7LK,630,1E,140,2,NA,WWA,1,NA
WA7LO,1378,3A,234,2,WA7LO,OR,11,Lake Oswego ARES
WA7NB,2762,1A,1206,2,NA,AZ,3,AVRA Valley Coyote Group
WA7NCL,3020,1B1B,267,5,NA,EWA,1,NA
WA7O,180,1E,40,2,NA,WWA,1,NA
WA7PRC,806,1E,212,2,NA,WWA,1,NA
WA7PTM,580,1E,26,5,NA,WWA,1,NA
WA7TPB,110,1B1,5,2,NA,WWA,1,NA
WA7UJR,105,1B1B,1,5,NA,WWA,1,NA
WA7YNU,342,1D,57,2,NA,MT,1,NA
WA7ZZB,1490,1B1B,84,5,NA,EWA,1,NA
WA8FRE,100,1D,50,2,NA,MI,1,NA
WA8PGE,2570,1B1B,222,5,NA,OH,1,NA
WA8Q,852,1A,201,2,NA,OH,14,Woodchuck ARC
WA8RSA,342,1D,171,2,NA,MI,1,NA
WA8WZG,306,1E,78,2,NA,AZ,1,NA
WA9CJN,1760,3A,595,2,NA,IL,11,Kishwaukee ARC
WA9CYG,90,1D,25,1,NA,IN,1,NA
WA9JHH,478,1D,135,2,NA,MI,1,NA
WA9LEY,564,1D,141,2,NA,IL,1,NA
WA9LKZ,186,1B2,9,2,NA,IL,2,NA
WA9MC,1308,2A,224,2,NA,IN,11,Marion Cty ARS
WA9ORC,400,1AC,125,2,NA,IL,20,Chicago FM Club
WA9PYH,546,1B1C,124,2,NA,IN,1,NA
WA9RDF,1206,4F,287,2,NA,IN,25,Mid-State ARC
WA9STI,1440,1B1,398,2,NA,SJV,1,NA
WA9YEE,800,1B1B,75,5,NA,IL,1,NA
WAØBJR,1252,1D,337,2,NA,MO,3,NA
WAØDE,5564,3A,1442,2,WØRDR,CO,41,Colorado ARES  - Douglas & Elbert Cty
WAØDX,1446,2AC,465,2,NA,IA,6,Ottumwa ARC
WAØE,2684,2F,663,2,NA,MO,4,Prairie Home Fire
WAØQFJ,2072,5F,373,2,NA,MO,29,Platte Cty AR Group
WAØRKQ,214,1D,98,2,NA,KS,1,NA
WAØW,1945,1AB,197,5,NA,KS,10,Hiawatha ARC
WB1FAW,448,1B1,149,2,NA,EMA,1,NA
WB2ELW,4812,2E,1159,2,NA,WNY,22,NA
WB2IDV,428,1A,139,2,NA,NNJ,4,NA
WB2JSM,1592,3A,353,2,NA,NLI,31,Hall of Science ARC
WB2QBP,2922,2A,1032,2,K2ARC,NLI,15,ARC Em Com Serv
WB2RHM/4,1202,1E,238,2,NA,NC,1,NA
WB2TVB/9,175,1B1B,5,5,NA,IL,1,NA
WB3CEG,1200,1B1B,95,5,NA,STX,1,NA
WB3CJU,260,1D,130,2,NA,EPA,1,NA
WB3ESR,1212,1D,295,2,NA,EPA,1,NA
WB4ALM,120,1D,25,2,NA,SC,1,NA
WB4GNA,2198,3A,518,2,NA,AL,33,Calhoun Cty ARA
WB4IZC,94,1D,22,2,NA,MS,1,NA
WB4KFO,266,1D,108,2,NA,VA,1,NA
WB4MJF,2064,1E,1007,2,NA,WNY,1,NA
WB4QNG,204,1E,52,2,NA,KY,1,NA
WB4RRD,454,1D,96,2,NA,GA,3,NA
WB4WPF,338,2D,134,2,NA,DE,2,NA
WB4ZTF,292,1B2,10,2,NA,NC,2,NA
WB5LRP,514,1B1,90,2,NA,STX,1,NA
WB5LVI,826,2E,135,2,NA,STX,55,NA
WB5PPH,111,1D,61,1,NA,NTX,1,NA
WB5RDD,664,2F,144,2,NA,NTX,16,Red River Valley  ARC
WB6AAJ,432,1E,58,2,NA,SCV,1,NA
WB6CZG,500,1E,70,5,NA,SV,1,NA
WB6FDY,628,1E,95,2,NA,IL,1,NA
WB6HVH,380,1B1B,23,5,NA,SJV,1,NA
WB6PWD,400,1B1B,10,5,NA,LAX,1,NA
WB6QND,1826,1A,837,2,NA,LAX,7,Red Any Anhilators / SCAN
WB6RER,374,1A,62,2,NA,AZ,10,Hualapai ARC
WB7BBQ,132,1D,132,1,NA,WWA,1,NA
WB8ADF,154,1E,1,2,NA,OH,1,NA
WB8CQR,1730,3A,266,2,NA,OH,24,Lake Erie ARA
WB8RFB,1456,1E,306,2,NA,IL,1,NA
WB8UCD,448,2AC,113,2,NA,OH,9,Champaign Cty ARES
WB8VBG,94,1D,13,2,NA,AZ,1,NA
WB8WUA,112,1D,38,2,NA,OH,1,NA
WB8YLO,858,1D,156,2,NA,OH,2,NA
WB9AA,50,1D,25,2,NA,IN,1,NA
WB9EOC,1462,3F,266,2,NA,IN,23,Putnam Cty RACES
WB9FDZ,736,1A,183,2,NA,WI,25,Yellow Thunder ARC
WB9HFK,460,1D,129,2,NA,IL,1,NA
WB9MII,36,1D,9,2,NA,IL,1,NA
WB9QAF,412,1B1,27,2,NA,NE,1,NA
WB9WHG,514,1B1,41,2,NA,WI,1,NA
WBØIWG,510,1E,92,5,NA,ND,1,NA
WBØN,550,1D,125,2,NA,MN,1,NA
WBØNRE,258,1D,47,2,NA,ORG,1,NA
WBØPOH,358,1C,52,2,NA,VA,1,NA
WBØRMK,435,1B2B,17,5,NA,MN,2,NA
WBØSMX,1138,1B1,197,2,NA,AZ,1,NA
WBØSOK,440,1D,118,2,NA,MN,1,NA
WC1SW,4834,3F,1253,2,NA,WMA,18,Southwick RACES
WC2FD,2744,3A,549,2,NA,NNJ,40,NA
WC3A,3394,4A,636,2,K3BD,EPA,15,Columbia-Montour ARC
WC4AR,1664,5A,270,2,NA,TN,25,Wilson ARC
WC4DC,2232,1F,516,2,NA,TN,10,Dickson Cty ARC
WC4EM,7890,3A,2371,2,NA,WCF,14,Suncoast ARS / Sarasota Cty ACS
WC4M,1376,2A,194,2,NA,AL,7,South AL RC
WC4PEM,3248,2F,700,2,NA,WCF,30,Polk Cty ARES
WC5AR,1112,2F,381,2,NA,AR,5,Washington Cty Auxiliary Com Service
WC5C,3100,3F,630,2,W5A,NTX,19,Tri-Cty ARC North TX
WC7Q,70,1D,19,2,NA,WWA,1,NA
WC7S,1540,1B1B,127,5,NA,WY,1,NA
WC8EC,2272,5A,289,2,NA,WV,34,Wood Cty Em Com
WC8OH,814,3A,82,2,NA,OH,17,West Central Ohio ARA
WC9AR,692,2E,216,2,NA,IN,16,NA
WD1H,264,1D,132,1,NA,EMA,1,NA
WD2K,3396,3A,691,2,K2RVW,ENY,20,Rip Van Winkle ARS
WD4BMG,102,1D,26,2,NA,NC,1,NA
WD4NHW,770,2A,125,2,NA,GA,3,NA
WD5CFJ,610,1E,130,2,NA,STX,1,NA
WD5DDH,1626,2A,303,2,NA,NTX,25,Ellis Cty ARC
WD5IYF,1042,3A,96,2,NA,OK,24,Chisolm Trail ARC
WD6BGN,985,1E,75,5,NA,MO,1,NA
WD6RAT,1220,3E,295,2,NA,ORG,15,NA
WD8IEL,1108,3A,88,2,NA,MI,12,Chelsea ARC
WD8JPX,220,1D,110,2,NA,SFL,1,NA
WD8LYB,198,1D,99,2,NA,MI,1,NA
WD8MQN,716,1A,133,2,NA,VA,12,Maury River Rats
WD8RYC,310,1E,60,2,NA,TN,1,NA
WD9EWK,330,1B1B,16,5,NA,AZ,1,NA
WE1CT,268,1D,109,2,NA,WMA,5,NA
WE1SPN,888,3A,358,2,NA,CT,10,Worldwide ARC
WE4A,2788,2F,678,2,NA,NC,18,Franklin Cty ARC
WE4RC,797,3A,227,1,K4LAM,GA,22,Walton Cty Em RC
WE4TT,3112,2A,1259,2,NA,WCF,25,Clearwater ARS
WE6EZ,202,1D,101,2,NA,STX,1,NA
WE7GV,2644,2A,696,2,NA,AZ,45,Green Valley ARC
WE7H,340,1D,91,2,NA,AZ,1,NA
WE8DX/M,72,1C,11,2,NA,OH,1,NA
WE8E,1320,1B2B,120,5,NA,MI,2,NA
WE8R,1090,1B1C,235,2,NA,OH,1,NA
WE8T,570,1A,55,2,NA,OH,4,Hams & Eggs
WF2V,1310,1B1B,124,5,NA,WNY,1,NA
WFØRT,3518,2A,714,2,NF5B,IA,20,Ft  Madison ARC
WG4FOC,1100,1E,75,5,NA,NFL,1,NA
WG5F,1160,1B1B,91,5,NA,OK,1,NA
WGØD,1538,7E,266,2,NA,MN,7,NA
WI7J,715,1E,113,5,NA,UT,2,NA
WI9BD,664,4AC,308,2,NA,WI,10,Black Diamond Radio Group
WJ2D,1478,1B1,366,2,NA,NC,1,NA
WK2P,94,1D,22,2,NA,EPA,1,NA
WK4AA,570,1D,130,2,NA,KY,1,NA
WK7B,5472,4A,1323,2,NA,AZ,20,NA
WM2W,957,1D,819,1,NA,NFL,2,NA
WM4AA,1760,1E,161,5,NA,SC,1,NA
WM9W,754,4A,142,2,KD8TUT,IL,20,220 Mhz Guys.
WO2N,118,1D,17,2,NA,NLI,1,NA
WO3T,500,1D,175,2,NA,WPA,2,NA
WO3X,246,1E,48,2,NA,OH,1,NA
WO8L,618,1D,157,2,NA,NC,1,NA
WO8M,210,1D,54,2,NA,MI,2,NA
WO9Z,2010,1B1,880,2,NA,IN,1,NA
WØAK,5742,4A,1300,2,NA,IA,41,Des Moines Radio Amateurs Assn
WØANA,774,2F,212,2,NA,MN,12,Anoka Cty Em Management
WØARC,1508,2A,293,2,ABØDX,IA,21,Washington Area ARC
WØAU,2012,6A,395,2,NA,MO,9,Warrensburg Area ARC
WØBM,10020,3A,2602,2,WØMXW,MN,30,NA
WØBU,2076,2A,417,2,WBØJMG,MN,12,Twin Cities Rep  Club
WØBXO,1016,4A,233,2,NA,SD,15,Brookings Radio Rese ARC
WØCBL,652,3A,51,2,NA,MO,8,NEMO ARC
WØCET,5520,3A,1469,2,NA,KS,30,Kaw Valley ARC
WØCGM,1522,5A,380,2,NA,MN,8,South East Metro ARC
WØCQC,12290,1AB,1186,5,NA,CO,7,CO QRP Club
WØCZ,1630,1B1B,118,5,NA,ND,1,NA
WØDBQ,968,2A,149,2,NA,IA,12,Great River ARC
WØDHB,176,1D,13,2,NA,CO,1,NA
WØDK,5270,2A,1724,2,KH6HTV,CO,23,Boulder ARC
WØDLE,10080,1E,993,5,NA,CO,1,NA
WØECA,2032,2F,485,2,NA,MO,10,Em Com Assoc
WØEF,3298,2A,754,2,NA,MN,26,Twin City FM Club
WØEMZ,630,4A,40,2,NA,MN,8,NA
WØENO,1680,3A,477,2,NA,CO,15,Longmont ARC
WØERH,6792,4A,1738,2,WØAR,KS,55,Johnson Cty Radio Am Club
WØFD,6412,1A,1830,2,NA,CO,11,Kathrine Fisher's RC
WØFLO,1750,2A,346,2,NA,NE,20,Pine Ridge ARC
WØG,3378,1A,1564,2,NA,MN,4,Big Lake AR Enthusiasts
WØGCJ,1588,1A,404,2,NA,KS,8,Marshall Cty ARC
WØGKP,3868,2A,935,2,KØNWS,MN,40,Arrowhead RAC
WØGN,1134,1D,271,2,NA,IA,1,NA
WØGS,2642,3A,435,2,NA,MO,39,Rolla Regional ARS
WØHCA,1576,2F,277,2,NA,MO,5,Howell Cty ARC
WØILO,2278,5A,512,2,NA,ND,11,Red River Radio Amateurs
WØIN,1628,3A,379,2,NA,MO,12,Joplin  ARC
WØJH,1484,2A,226,2,NA,MN,30,Stillwater ARA
WØKEM,3324,2F,667,2,WØMTL,MO,14,Hannibal ARC
WØKIE,618,1B1,34,2,NA,OK,1,NA
WØKK,112,1D,28,2,NA,NE,1,NA
WØLI,1288,1A,130,2,NA,CO,3,NA
WØLS,3466,2A,834,2,NA,MN,10,NA
WØMA,4410,3A,1338,2,NØSO,MO,20,Boeing Employees' ARS
WØMDT,234,1D,149,1,NA,MN,2,NA
WØMG,724,3A,68,2,NA,IA,12,Northeast Iowa Radio Amateur Assn
WØMR,6698,2A,1883,2,KØAGF,MN,55,Mining ARC & St. Paul RC
WØN,1650,3A,292,2,NA,KS,34,Greater Wichita Area FD
WØNA,1536,2B2,385,2,NA,WPA,2,NA
WØNE,1966,2A,324,2,NA,MN,24,Winona ARC
WØNFS,82,1D,16,2,NA,MO,1,NA
WØNH,876,1D,204,2,NA,MO,5,NA
WØNOZ,1348,2A,449,2,NA,SD,9,"Huron ARA, INC."
WØNT,10746,7E,3248,2,NA,CO,20,NA
WØOJY,7290,2A,1594,2,WØEJ,SD,20,Prarie Dog ARC
WØPIR,2016,3A,395,2,NA,SD,8,NA
WØPNA,1434,1A,352,2,NA,MN,3,Peruvian-American RC
WØPV,696,1D,167,2,NA,WCF,1,NA
WØQMF,1116,3A,183,2,WØQMF,MO,17,SEMO ARC
WØRX,910,1B1,192,2,NA,MN,1,NA
WØSEB,350,1C,100,2,NA,SD,1,NA
WØSG,74,1B1,11,2,NA,CO,1,NA
WØSV,1206,2A,220,2,NA,MN,21,Saint Cloud ARC
WØTE,958,3A,237,2,NA,MO,10,Clay Cty ARC
WØTX,2282,5A,434,2,WØOIU,CO,41,NA
WØUK,1734,2A,475,2,KØTOY,KS,20,Douglas Cty ARC
WØUY,2135,2AB,182,5,NA,KS,3,3 Y's Guys
WØVB,58,1D,40,1,NA,MN,2,NA
WØVFW,1322,2E,440,2,NA,KS,7,NA
WØWFX,642,1E,98,2,NA,MO,1,NA
WØWML,1828,1F,426,2,NA,IA,5,Newton ARA
WØWR,1545,1AB,119,5,NA,KS,25,Reno Cty  ARA
WØWTN,4250,4A,883,2,NA,SD,30,Lake Area Radio Klub
WØXR,1610,1B1,365,2,NA,CO,1,NA
WØYFZ,890,2A,167,2,AEØAL,MN,15,NA
WØYHE,808,1D,204,2,NA,AZ,1,NA
WØYL,2798,2F,648,2,WØISU,IA,19,Story Cty ARC
WØZWY,3552,2A,814,2,WØFSD,SD,19,Sioux Empire ARC
WØZXN,1032,2A,316,2,NA,KS,9,Phillips Cty ARC
